date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,year,month_name,weekday,month,season,rain_intensity,dtr,decade,daylight_hours,cloud_hours,sunshine_norm,cloud_cover_norm,precipitation_norm,radiance_score,radiance_percent,radiance_label,radiance_bin,daily_energy_j_per_m2,daily_energy_j,daily_rain_litres
1979-03-31,7,0.2,62.0,11.6,5.4,0.3,0.1,101270.0,0.0,1979,March,Saturday,3,Spring,Light Rain,11.299999999999999,1970,12,11.8,0.0125,0.875,0.0016181229773462784,1.1358818770226538,37.86272923408846,Gloomy,"(33.389, 38.102]",5356800.0,64281600000000.0,1200000.0
1979-04-01,6,2.7,112.0,8.3,8.0,4.5,2.8,100890.0,0.0,1979,April,Sunday,4,Spring,Moderate Rain,3.8000000000000007,1970,12,9.3,0.16875,0.75,0.04530744336569579,1.3734425566343043,45.78141855447681,Mixed,"(42.816, 47.529]",9676800.0,116121600000000.0,33600000.0
1979-04-02,5,3.4,124.0,8.6,4.4,0.5,3.0,100240.0,0.0,1979,April,Monday,4,Spring,Moderate Rain,8.1,1970,12,8.6,0.2125,0.625,0.04854368932038835,1.5389563106796116,51.29854368932038,Mixed,"(47.529, 52.242]",10713600.0,128563200000000.0,36000000.0
1979-04-03,5,3.1,121.0,7.9,3.8,-1.1,0.0,99910.0,0.0,1979,April,Tuesday,4,Spring,No Rain,9.0,1970,12,8.9,0.19375,0.625,0.0,1.56875,52.29166666666667,Mixed,"(52.242, 56.955]",10454400.0,125452800000000.0,0.0
1979-04-04,4,2.7,116.0,8.0,4.0,0.0,0.0,100270.0,0.0,1979,April,Wednesday,4,Spring,No Rain,8.0,1970,12,9.3,0.16875,0.5,0.0,1.66875,55.625,Mixed,"(52.242, 56.955]",10022400.0,120268800000000.0,0.0
1979-04-05,6,2.1,107.0,7.9,4.0,0.0,0.1,100920.0,0.0,1979,April,Thursday,4,Spring,Light Rain,7.9,1970,12,9.9,0.13125,0.75,0.0016181229773462784,1.3796318770226537,45.987729234088455,Mixed,"(42.816, 47.529]",9244800.0,110937600000000.0,1200000.0
1979-04-06,5,0.1,63.0,9.8,3.1,-1.7,0.0,101170.0,0.0,1979,April,Friday,4,Spring,No Rain,11.5,1970,12,11.9,0.00625,0.625,0.0,1.38125,46.04166666666667,Mixed,"(42.816, 47.529]",5443200.0,65318400000000.0,0.0
1979-04-07,8,2.3,112.0,9.3,5.8,1.8,28.5,101230.0,0.0,1979,April,Saturday,4,Spring,Heavy Rain,7.500000000000001,1970,12,9.7,0.14375,1.0,0.46116504854368934,0.6825849514563107,22.752831715210355,Gloomy,"(19.249, 23.962]",9676800.0,116121600000000.0,342000000.0
1979-04-08,8,0.0,58.0,13.7,6.8,4.2,7.8,101100.0,0.0,1979,April,Sunday,4,Spring,Moderate Rain,9.5,1970,12,12.0,0.0,1.0,0.1262135922330097,0.8737864077669903,29.126213592233015,Gloomy,"(28.676, 33.389]",5011200.0,60134400000000.0,93600000.0
1979-04-09,8,1.8,105.0,16.1,9.5,5.3,0.0,100480.0,0.0,1979,April,Monday,4,Spring,No Rain,10.8,1970,12,10.2,0.1125,1.0,0.0,1.1125,37.083333333333336,Gloomy,"(33.389, 38.102]",9072000.0,108864000000000.0,0.0
1979-04-10,7,1.3,96.0,15.9,11.8,7.5,8.4,99850.0,0.0,1979,April,Tuesday,4,Spring,Moderate Rain,8.4,1970,12,10.7,0.08125,0.875,0.1359223300970874,1.0703276699029125,35.677588996763745,Gloomy,"(33.389, 38.102]",8294400.0,99532800000000.0,100800000.0
1979-04-11,6,5.1,159.0,12.8,13.1,10.3,0.2,99720.0,0.0,1979,April,Wednesday,4,Spring,Light Rain,2.5,1970,12,6.9,0.31875,0.75,0.003236245954692557,1.5655137540453075,52.183791801510246,Mixed,"(47.529, 52.242]",13737600.0,164851200000000.0,2400000.0
1979-04-12,5,4.8,156.0,17.5,10.1,7.4,1.9,100420.0,0.0,1979,April,Thursday,4,Spring,Light Rain,10.1,1970,12,7.2,0.3,0.625,0.030744336569579287,1.6442556634304206,54.808522114347355,Mixed,"(52.242, 56.955]",13478400.0,161740800000000.0,22800000.0
1979-04-13,7,5.9,173.0,21.7,12.8,8.0,0.0,101140.0,0.0,1979,April,Friday,4,Spring,No Rain,13.7,1970,12,6.1,0.36875,0.875,0.0,1.49375,49.791666666666664,Mixed,"(47.529, 52.242]",14947200.0,179366400000000.0,0.0
1979-04-14,6,9.4,219.0,22.4,15.2,8.6,0.0,101360.0,0.0,1979,April,Saturday,4,Spring,No Rain,13.799999999999999,1970,12,2.5999999999999996,0.5875,0.75,0.0,1.8375,61.24999999999999,Mixed,"(56.955, 61.669]",18921600.0,227059200000000.0,0.0
1979-04-15,6,8.1,205.0,15.2,15.3,8.2,0.0,102270.0,0.0,1979,April,Sunday,4,Spring,No Rain,7.0,1970,12,3.9000000000000004,0.50625,0.75,0.0,1.75625,58.54166666666667,Mixed,"(56.955, 61.669]",17712000.0,212544000000000.0,0.0
1979-04-16,5,9.9,228.0,9.0,11.3,7.4,0.0,102730.0,0.0,1979,April,Monday,4,Spring,No Rain,1.5999999999999996,1970,12,2.0999999999999996,0.61875,0.625,0.0,1.99375,66.45833333333333,Bright,"(66.382, 71.095]",19699200.0,236390400000000.0,0.0
1979-04-17,7,0.0,64.0,13.2,7.3,5.6,0.0,102910.0,0.0,1979,April,Tuesday,4,Spring,No Rain,7.6,1970,12,12.0,0.0,0.875,0.0,1.125,37.5,Gloomy,"(33.389, 38.102]",5529600.0,66355200000000.0,0.0
1979-04-18,3,10.9,243.0,14.5,7.2,1.2,0.0,103120.0,0.0,1979,April,Wednesday,4,Spring,No Rain,13.3,1970,12,1.0999999999999996,0.68125,0.375,0.0,2.30625,76.875,Bright,"(75.809, 80.522]",20995200.0,251942400000000.0,0.0
1979-04-19,7,0.7,90.0,12.7,10.2,5.9,1.4,102630.0,0.0,1979,April,Thursday,4,Spring,Light Rain,6.799999999999999,1970,12,11.3,0.04375,0.875,0.022653721682847894,1.1460962783171522,38.20320927723841,Gloomy,"(38.102, 42.816]",7776000.0,93312000000000.0,16800000.0
1979-04-20,7,2.4,126.0,12.3,10.6,8.4,0.0,101980.0,0.0,1979,April,Friday,4,Spring,No Rain,3.9000000000000004,1970,12,9.6,0.15,0.875,0.0,1.275,42.5,Mixed,"(38.102, 42.816]",10886400.0,130636800000000.0,0.0
1979-04-21,6,0.3,80.0,13.5,8.0,3.7,0.0,101370.0,0.0,1979,April,Saturday,4,Spring,No Rain,9.8,1970,12,11.7,0.01875,0.75,0.0,1.26875,42.291666666666664,Mixed,"(38.102, 42.816]",6912000.0,82944000000000.0,0.0
1979-04-22,7,4.3,160.0,13.5,8.7,3.9,5.0,100750.0,0.0,1979,April,Sunday,4,Spring,Moderate Rain,9.6,1970,12,7.7,0.26875,0.875,0.08090614886731393,1.312843851132686,43.76146170442287,Mixed,"(42.816, 47.529]",13824000.0,165888000000000.0,60000000.0
1979-04-23,7,0.4,84.0,11.5,11.0,8.4,11.6,99390.0,0.0,1979,April,Monday,4,Spring,Heavy Rain,3.0999999999999996,1970,12,11.6,0.025,0.875,0.18770226537216828,0.9622977346278317,32.07659115426106,Gloomy,"(28.676, 33.389]",7257600.0,87091200000000.0,139200000.0
1979-04-24,6,2.9,139.0,11.4,9.0,6.5,0.9,99640.0,0.0,1979,April,Tuesday,4,Spring,Light Rain,4.9,1970,12,9.1,0.18125,0.75,0.014563106796116505,1.4166868932038836,47.22289644012945,Mixed,"(42.816, 47.529]",12009600.0,144115200000000.0,10800000.0
1979-04-25,6,5.8,186.0,12.0,7.4,3.5,2.9,100740.0,0.0,1979,April,Wednesday,4,Spring,Moderate Rain,8.5,1970,12,6.2,0.3625,0.75,0.04692556634304207,1.565574433656958,52.18581445523193,Mixed,"(47.529, 52.242]",16070400.0,192844800000000.0,34800000.0
1979-04-26,6,5.5,182.0,12.0,8.6,5.2,0.1,101940.0,0.0,1979,April,Thursday,4,Spring,Light Rain,6.8,1970,12,6.5,0.34375,0.75,0.0016181229773462784,1.5921318770226538,53.07106256742179,Mixed,"(52.242, 56.955]",15724800.0,188697600000000.0,1200000.0
1979-04-27,6,2.8,139.0,12.6,9.3,6.6,2.4,102830.0,0.0,1979,April,Friday,4,Spring,Light Rain,6.0,1970,12,9.2,0.175,0.75,0.03883495145631068,1.3861650485436894,46.20550161812298,Mixed,"(42.816, 47.529]",12009600.0,144115200000000.0,28800000.0
1979-04-28,7,0.8,98.0,13.9,9.8,6.9,0.4,101900.0,0.0,1979,April,Saturday,4,Spring,Light Rain,7.0,1970,12,11.2,0.05,0.875,0.006472491909385114,1.1685275080906148,38.95091693635383,Gloomy,"(38.102, 42.816]",8467200.0,101606400000000.0,4800000.0
1979-04-29,6,0.1,76.0,10.9,8.0,2.1,0.1,101240.0,0.0,1979,April,Sunday,4,Spring,Light Rain,8.8,1970,12,11.9,0.00625,0.75,0.0016181229773462784,1.2546318770226537,41.82106256742179,Mixed,"(38.102, 42.816]",6566400.0,78796800000000.0,1200000.0
1979-04-30,6,6.7,204.0,7.5,8.2,5.5,0.1,100820.0,0.0,1979,April,Monday,4,Spring,Light Rain,2.0,1970,12,5.3,0.41875,0.75,0.0016181229773462784,1.6671318770226535,55.571062567421784,Mixed,"(52.242, 56.955]",17625600.0,211507200000000.0,1200000.0
1979-05-01,8,0.3,86.0,8.0,5.6,3.8,14.2,100280.0,0.0,1979,May,Tuesday,5,Spring,Heavy Rain,4.2,1970,12,11.7,0.01875,1.0,0.2297734627831715,0.7889765372168285,26.299217907227618,Gloomy,"(23.962, 28.676]",7430400.0,89164800000000.0,170400000.0
1979-05-02,5,7.2,214.0,10.0,4.6,1.1,1.4,100480.0,0.0,1979,May,Wednesday,5,Spring,Light Rain,8.9,1970,12,4.8,0.45,0.625,0.022653721682847894,1.802346278317152,60.0782092772384,Mixed,"(56.955, 61.669]",18489600.0,221875200000000.0,16800000.0
1979-05-03,3,9.4,245.0,9.1,4.6,-0.9,0.0,100930.0,0.0,1979,May,Thursday,5,Spring,No Rain,10.0,1970,12,2.5999999999999996,0.5875,0.375,0.0,2.2125,73.75,Bright,"(71.095, 75.809]",21168000.0,254016000000000.0,0.0
1979-05-04,3,9.9,252.0,11.1,4.4,-0.3,0.4,101590.0,0.0,1979,May,Friday,5,Spring,Light Rain,11.4,1970,12,2.0999999999999996,0.61875,0.375,0.006472491909385114,2.2372775080906147,74.57591693635382,Bright,"(71.095, 75.809]",21772800.0,261273600000000.0,4800000.0
1979-05-05,4,9.1,243.0,12.4,6.4,1.7,0.0,102060.0,0.0,1979,May,Saturday,5,Spring,No Rain,10.700000000000001,1970,12,2.9000000000000004,0.56875,0.5,0.0,2.06875,68.95833333333333,Bright,"(66.382, 71.095]",20995200.0,251942400000000.0,0.0
1979-05-06,4,8.8,240.0,15.0,6.7,1.0,0.0,102340.0,0.0,1979,May,Sunday,5,Spring,No Rain,14.0,1970,12,3.1999999999999993,0.55,0.5,0.0,2.05,68.33333333333333,Bright,"(66.382, 71.095]",20736000.0,248832000000000.0,0.0
1979-05-07,7,5.9,199.0,16.0,9.4,3.9,0.0,102110.0,0.0,1979,May,Monday,5,Spring,No Rain,12.1,1970,12,6.1,0.36875,0.875,0.0,1.49375,49.791666666666664,Mixed,"(47.529, 52.242]",17193600.0,206323200000000.0,0.0
1979-05-08,7,3.2,156.0,15.6,11.2,6.4,0.0,101960.0,0.0,1979,May,Tuesday,5,Spring,No Rain,9.2,1970,12,8.8,0.2,0.875,0.0,1.325,44.166666666666664,Mixed,"(42.816, 47.529]",13478400.0,161740800000000.0,0.0
1979-05-09,4,8.4,237.0,13.6,10.0,4.5,0.0,102300.0,0.0,1979,May,Wednesday,5,Spring,No Rain,9.1,1970,12,3.5999999999999996,0.525,0.5,0.0,2.025,67.5,Bright,"(66.382, 71.095]",20476800.0,245721600000000.0,0.0
1979-05-10,8,0.5,97.0,16.1,10.4,7.3,17.8,102700.0,0.0,1979,May,Thursday,5,Spring,Heavy Rain,8.8,1970,12,11.5,0.03125,1.0,0.28802588996763756,0.7432241100323624,24.774137001078746,Gloomy,"(23.962, 28.676]",8380800.0,100569600000000.0,213600000.0
1979-05-11,8,0.1,82.0,20.8,12.6,9.2,0.4,102230.0,0.0,1979,May,Friday,5,Spring,Light Rain,11.600000000000001,1970,12,11.9,0.00625,1.0,0.006472491909385114,0.9997775080906148,33.32591693635383,Gloomy,"(28.676, 33.389]",7084800.0,85017600000000.0,4800000.0
1979-05-12,7,4.9,188.0,23.4,16.0,11.2,0.0,103000.0,0.0,1979,May,Saturday,5,Spring,No Rain,12.2,1970,12,7.1,0.30625,0.875,0.0,1.43125,47.70833333333333,Mixed,"(47.529, 52.242]",16243200.0,194918400000000.0,0.0
1979-05-13,4,13.0,301.0,26.1,17.4,11.5,0.0,103160.0,0.0,1979,May,Sunday,5,Spring,No Rain,14.600000000000001,1970,12,-1.0,0.8125,0.5,0.0,2.3125,77.08333333333334,Bright,"(75.809, 80.522]",26006400.0,312076800000000.0,0.0
1979-05-14,2,14.2,311.0,26.2,18.5,10.9,0.0,102810.0,0.0,1979,May,Monday,5,Spring,No Rain,15.299999999999999,1970,12,-2.1999999999999993,0.8875,0.25,0.0,2.6375,87.91666666666667,Bright,"(85.235, 89.948]",26870400.0,322444800000000.0,0.0
1979-05-15,3,13.4,308.0,22.5,19.6,12.9,0.0,101770.0,0.0,1979,May,Tuesday,5,Spring,No Rain,9.6,1970,12,-1.4000000000000004,0.8375,0.375,0.0,2.4625,82.08333333333333,Bright,"(80.522, 85.235]",26611200.0,319334400000000.0,0.0
1979-05-16,6,6.7,219.0,15.2,17.4,12.4,1.1,100410.0,0.0,1979,May,Wednesday,5,Spring,Light Rain,2.799999999999999,1970,12,5.3,0.41875,0.75,0.017799352750809065,1.650950647249191,55.0316882416397,Mixed,"(52.242, 56.955]",18921600.0,227059200000000.0,13200000.000000002
1979-05-17,5,10.0,266.0,16.0,11.8,8.5,0.2,100130.0,0.0,1979,May,Thursday,5,Spring,Light Rain,7.5,1970,12,2.0,0.625,0.625,0.003236245954692557,1.9967637540453076,66.55879180151025,Bright,"(66.382, 71.095]",22982400.0,275788800000000.0,2400000.0
1979-05-18,4,10.7,276.0,17.2,12.2,8.3,0.0,100910.0,0.0,1979,May,Friday,5,Spring,No Rain,8.899999999999999,1970,12,1.3000000000000007,0.66875,0.5,0.0,2.16875,72.29166666666667,Bright,"(71.095, 75.809]",23846400.0,286156800000000.0,0.0
1979-05-19,1,14.3,303.0,14.0,10.9,4.6,0.5,101780.0,0.0,1979,May,Saturday,5,Spring,Light Rain,9.4,1970,12,-2.3000000000000007,0.89375,0.125,0.008090614886731393,2.760659385113269,92.02197950377563,Bright,"(89.948, 94.662]",26179200.0,314150400000000.0,6000000.0
1979-05-20,7,0.0,79.0,15.1,11.2,8.5,15.5,100650.0,0.0,1979,May,Sunday,5,Spring,Heavy Rain,6.6,1970,12,12.0,0.0,0.875,0.25080906148867316,0.8741909385113269,29.139697950377563,Gloomy,"(28.676, 33.389]",6825600.0,81907200000000.0,186000000.0
1979-05-21,6,6.3,216.0,15.8,11.8,8.4,7.1,100470.0,0.0,1979,May,Monday,5,Spring,Moderate Rain,7.4,1970,12,5.7,0.39375,0.75,0.11488673139158576,1.5288632686084143,50.96210895361381,Mixed,"(47.529, 52.242]",18662400.0,223948800000000.0,85200000.0
1979-05-22,6,8.7,252.0,14.3,11.7,7.6,3.9,100790.0,0.0,1979,May,Tuesday,5,Spring,Moderate Rain,6.700000000000001,1970,12,3.3000000000000007,0.54375,0.75,0.06310679611650485,1.7306432038834951,57.6881067961165,Mixed,"(56.955, 61.669]",21772800.0,261273600000000.0,46800000.0
1979-05-23,5,6.0,212.0,14.6,11.8,9.4,1.3,100440.0,0.0,1979,May,Wednesday,5,Spring,Light Rain,5.199999999999999,1970,12,6.0,0.375,0.625,0.02103559870550162,1.7289644012944985,57.63214670981661,Mixed,"(56.955, 61.669]",18316800.0,219801600000000.0,15600000.0
1979-05-24,4,10.0,271.0,13.4,11.0,7.3,5.7,100620.0,0.0,1979,May,Thursday,5,Spring,Moderate Rain,6.1000000000000005,1970,12,2.0,0.625,0.5,0.09223300970873786,2.032766990291262,67.75889967637539,Bright,"(66.382, 71.095]",23414400.0,280972800000000.0,68400000.0
1979-05-25,5,8.5,251.0,15.5,9.4,5.4,5.6,100560.0,0.0,1979,May,Friday,5,Spring,Moderate Rain,10.1,1970,12,3.5,0.53125,0.625,0.09061488673139158,1.8156351132686084,60.521170442286945,Mixed,"(56.955, 61.669]",21686400.0,260236800000000.0,67200000.0
1979-05-26,7,0.9,115.0,15.9,11.0,6.6,5.6,100080.0,0.0,1979,May,Saturday,5,Spring,Moderate Rain,9.3,1970,12,11.1,0.05625,0.875,0.09061488673139158,1.0906351132686083,36.35450377562028,Gloomy,"(33.389, 38.102]",9936000.0,119232000000000.0,67200000.0
1979-05-27,4,3.3,168.0,15.9,11.3,6.7,0.0,100520.0,0.0,1979,May,Sunday,5,Spring,No Rain,9.2,1970,12,8.7,0.20625,0.5,0.0,1.70625,56.875,Mixed,"(52.242, 56.955]",14515200.0,174182400000000.0,0.0
1979-05-28,6,1.3,126.0,18.6,11.6,7.2,4.2,100910.0,0.0,1979,May,Monday,5,Spring,Moderate Rain,11.400000000000002,1970,12,10.7,0.08125,0.75,0.0679611650485437,1.2632888349514564,42.109627831715216,Mixed,"(38.102, 42.816]",10886400.0,130636800000000.0,50400000.0
1979-05-29,7,3.3,169.0,20.1,15.8,13.0,0.1,101160.0,0.0,1979,May,Tuesday,5,Spring,Light Rain,7.100000000000001,1970,12,8.7,0.20625,0.875,0.0016181229773462784,1.3296318770226536,44.32106256742179,Mixed,"(42.816, 47.529]",14601600.0,175219200000000.0,1200000.0
1979-05-30,7,1.7,136.0,16.2,16.1,12.1,2.0,101390.0,0.0,1979,May,Wednesday,5,Spring,Light Rain,4.1,1970,12,10.3,0.10625,0.875,0.03236245954692557,1.1988875404530743,39.962918015102474,Gloomy,"(38.102, 42.816]",11750400.0,141004800000000.0,24000000.0
1979-05-31,7,0.6,108.0,18.7,13.8,11.5,0.0,101700.0,0.0,1979,May,Thursday,5,Spring,No Rain,7.199999999999999,1970,12,11.4,0.0375,0.875,0.0,1.1625,38.75,Gloomy,"(38.102, 42.816]",9331200.0,111974400000000.0,0.0
1979-06-01,6,6.8,230.0,21.2,13.6,8.4,1.9,102750.0,0.0,1979,June,Friday,6,Summer,Light Rain,12.799999999999999,1970,12,5.2,0.425,0.75,0.030744336569579287,1.6442556634304206,54.808522114347355,Mixed,"(52.242, 56.955]",19872000.0,238464000000000.0,22800000.0
1979-06-02,7,5.9,216.0,19.2,16.4,11.5,0.0,102760.0,0.0,1979,June,Saturday,6,Summer,No Rain,7.699999999999999,1970,12,6.1,0.36875,0.875,0.0,1.49375,49.791666666666664,Mixed,"(47.529, 52.242]",18662400.0,223948800000000.0,0.0
1979-06-03,8,2.0,145.0,19.3,15.0,10.8,0.0,102290.0,0.0,1979,June,Sunday,6,Summer,No Rain,8.5,1970,12,10.0,0.125,1.0,0.0,1.125,37.5,Gloomy,"(33.389, 38.102]",12528000.0,150336000000000.0,0.0
1979-06-04,7,0.0,80.0,20.4,15.9,12.5,0.0,101790.0,0.0,1979,June,Monday,6,Summer,No Rain,7.899999999999999,1970,12,12.0,0.0,0.875,0.0,1.125,37.5,Gloomy,"(33.389, 38.102]",6912000.0,82944000000000.0,0.0
1979-06-05,6,6.2,222.0,16.7,16.5,12.6,0.0,101830.0,0.0,1979,June,Tuesday,6,Summer,No Rain,4.1,1970,12,5.8,0.3875,0.75,0.0,1.6375,54.58333333333333,Mixed,"(52.242, 56.955]",19180800.0,230169600000000.0,0.0
1979-06-06,5,7.3,239.0,14.4,12.5,8.3,0.0,101870.0,0.0,1979,June,Wednesday,6,Summer,No Rain,6.1,1970,12,4.7,0.45625,0.625,0.0,1.83125,61.04166666666667,Mixed,"(56.955, 61.669]",20649600.0,247795200000000.0,0.0
1979-06-07,5,2.5,157.0,17.2,12.0,9.5,5.7,101790.0,0.0,1979,June,Thursday,6,Summer,Moderate Rain,7.699999999999999,1970,12,9.5,0.15625,0.625,0.09223300970873786,1.4390169902912622,47.967233009708735,Mixed,"(47.529, 52.242]",13564800.0,162777600000000.0,68400000.0
1979-06-08,6,3.8,182.0,18.7,12.2,7.3,0.0,101740.0,0.0,1979,June,Friday,6,Summer,No Rain,11.399999999999999,1970,12,8.2,0.2375,0.75,0.0,1.4875,49.583333333333336,Mixed,"(47.529, 52.242]",15724800.0,188697600000000.0,0.0
1979-06-09,7,0.3,98.0,17.9,15.4,12.2,0.0,101720.0,0.0,1979,June,Saturday,6,Summer,No Rain,5.699999999999999,1970,12,11.7,0.01875,0.875,0.0,1.14375,38.125,Gloomy,"(38.102, 42.816]",8467200.0,101606400000000.0,0.0
1979-06-10,7,2.5,157.0,16.2,15.0,12.1,4.0,101930.0,0.0,1979,June,Sunday,6,Summer,Moderate Rain,4.1,1970,12,9.5,0.15625,0.875,0.06472491909385114,1.2165250809061487,40.550836030204955,Mixed,"(38.102, 42.816]",13564800.0,162777600000000.0,48000000.0
1979-06-11,7,0.2,94.0,15.4,13.0,9.7,0.1,102020.0,0.0,1979,June,Monday,6,Summer,Light Rain,5.700000000000001,1970,12,11.8,0.0125,0.875,0.0016181229773462784,1.1358818770226538,37.86272923408846,Gloomy,"(33.389, 38.102]",8121600.0,97459200000000.0,1200000.0
1979-06-12,7,0.0,81.0,18.1,12.4,9.4,7.9,101940.0,0.0,1979,June,Tuesday,6,Summer,Moderate Rain,8.700000000000001,1970,12,12.0,0.0,0.875,0.127831715210356,0.997168284789644,33.23894282632146,Gloomy,"(28.676, 33.389]",6998400.0,83980800000000.0,94800000.0
1979-06-13,8,0.6,110.0,16.4,15.3,12.5,7.2,101150.0,0.0,1979,June,Wednesday,6,Summer,Moderate Rain,3.8999999999999986,1970,12,11.4,0.0375,1.0,0.11650485436893204,0.920995145631068,30.699838187702266,Gloomy,"(28.676, 33.389]",9504000.0,114048000000000.0,86400000.0
1979-06-14,7,1.2,127.0,16.1,14.4,12.5,2.1,100630.0,0.0,1979,June,Thursday,6,Summer,Light Rain,3.6000000000000014,1970,12,10.8,0.075,0.875,0.03398058252427185,1.1660194174757281,38.86731391585761,Gloomy,"(38.102, 42.816]",10972800.0,131673600000000.0,25200000.0
1979-06-15,6,3.2,172.0,19.2,11.8,7.4,4.5,100650.0,0.0,1979,June,Friday,6,Summer,Moderate Rain,11.799999999999999,1970,12,8.8,0.2,0.75,0.07281553398058253,1.3771844660194175,45.90614886731392,Mixed,"(42.816, 47.529]",14860800.0,178329600000000.0,54000000.0
1979-06-16,6,5.8,218.0,20.7,14.6,9.9,0.0,102150.0,0.0,1979,June,Saturday,6,Summer,No Rain,10.799999999999999,1970,12,6.2,0.3625,0.75,0.0,1.6125,53.75,Mixed,"(52.242, 56.955]",18835200.0,226022400000000.0,0.0
1979-06-17,7,0.6,110.0,22.6,17.0,13.3,0.0,102920.0,0.0,1979,June,Sunday,6,Summer,No Rain,9.3,1970,12,11.4,0.0375,0.875,0.0,1.1625,38.75,Gloomy,"(38.102, 42.816]",9504000.0,114048000000000.0,0.0
1979-06-18,5,6.2,224.0,25.5,18.7,14.8,0.0,102960.0,0.0,1979,June,Monday,6,Summer,No Rain,10.7,1970,12,5.8,0.3875,0.625,0.0,1.7625,58.75,Mixed,"(56.955, 61.669]",19353600.0,232243200000000.0,0.0
1979-06-19,1,9.8,277.0,25.8,19.0,12.6,0.0,102570.0,0.0,1979,June,Tuesday,6,Summer,No Rain,13.200000000000001,1970,12,2.1999999999999993,0.6125,0.125,0.0,2.4875,82.91666666666666,Bright,"(80.522, 85.235]",23932800.0,287193600000000.0,0.0
1979-06-20,2,11.3,297.0,19.4,19.0,12.2,0.0,102030.0,0.0,1979,June,Wednesday,6,Summer,No Rain,7.199999999999999,1970,12,0.6999999999999993,0.70625,0.25,0.0,2.45625,81.875,Bright,"(80.522, 85.235]",25660800.0,307929600000000.0,0.0
1979-06-21,6,0.6,110.0,20.1,17.0,14.6,0.9,101500.0,0.0,1979,June,Thursday,6,Summer,Light Rain,5.500000000000002,1970,12,11.4,0.0375,0.75,0.014563106796116505,1.2729368932038834,42.43122977346278,Mixed,"(38.102, 42.816]",9504000.0,114048000000000.0,10800000.0
1979-06-22,1,15.0,343.0,19.5,15.2,10.3,0.0,101730.0,0.0,1979,June,Friday,6,Summer,No Rain,9.2,1970,12,-3.0,0.9375,0.125,0.0,2.8125,93.75,Bright,"(89.948, 94.662]",29635200.0,355622400000000.0,0.0
1979-06-23,5,6.1,223.0,16.6,14.9,10.3,0.0,101270.0,0.0,1979,June,Saturday,6,Summer,No Rain,6.300000000000001,1970,12,5.9,0.38125,0.625,0.0,1.75625,58.54166666666667,Mixed,"(56.955, 61.669]",19267200.0,231206400000000.0,0.0
1979-06-24,5,5.5,213.0,18.5,13.8,11.0,1.2,100720.0,0.0,1979,June,Sunday,6,Summer,Light Rain,7.5,1970,12,6.5,0.34375,0.625,0.01941747572815534,1.6993325242718447,56.64441747572816,Mixed,"(52.242, 56.955]",18403200.0,220838400000000.0,14400000.0
1979-06-25,5,8.6,260.0,19.9,14.0,9.5,2.1,101250.0,0.0,1979,June,Monday,6,Summer,Light Rain,10.399999999999999,1970,12,3.4000000000000004,0.5375,0.625,0.03398058252427185,1.878519417475728,62.6173139158576,Mixed,"(61.669, 66.382]",22464000.0,269568000000000.0,25200000.0
1979-06-26,6,7.5,244.0,21.4,15.2,10.5,0.0,101640.0,0.0,1979,June,Tuesday,6,Summer,No Rain,10.899999999999999,1970,12,4.5,0.46875,0.75,0.0,1.71875,57.291666666666664,Mixed,"(56.955, 61.669]",21081600.0,252979200000000.0,0.0
1979-06-27,5,5.9,219.0,20.8,16.0,10.6,0.0,101970.0,0.0,1979,June,Wednesday,6,Summer,No Rain,10.200000000000001,1970,12,6.1,0.36875,0.625,0.0,1.74375,58.12499999999999,Mixed,"(56.955, 61.669]",18921600.0,227059200000000.0,0.0
1979-06-28,4,9.3,269.0,17.6,15.5,10.2,0.0,102070.0,0.0,1979,June,Thursday,6,Summer,No Rain,7.400000000000002,1970,12,2.6999999999999993,0.58125,0.5,0.0,2.08125,69.375,Bright,"(66.382, 71.095]",23241600.0,278899200000000.0,0.0
1979-06-29,6,5.5,212.0,16.6,15.8,13.9,0.0,101890.0,0.0,1979,June,Friday,6,Summer,No Rain,2.700000000000001,1970,12,6.5,0.34375,0.75,0.0,1.59375,53.125,Mixed,"(52.242, 56.955]",18316800.0,219801600000000.0,0.0
1979-06-30,7,0.1,89.0,18.5,14.1,11.6,0.0,102260.0,0.0,1979,June,Saturday,6,Summer,No Rain,6.9,1970,12,11.9,0.00625,0.875,0.0,1.13125,37.708333333333336,Gloomy,"(33.389, 38.102]",7689600.0,92275200000000.0,0.0
1979-07-01,5,3.6,179.0,18.7,13.8,9.0,0.0,102510.0,0.0,1979,July,Sunday,7,Summer,No Rain,9.7,1970,12,8.4,0.225,0.625,0.0,1.6,53.333333333333336,Mixed,"(52.242, 56.955]",15465600.0,185587200000000.0,0.0
1979-07-02,5,4.7,198.0,22.1,15.1,11.5,0.0,102390.0,0.0,1979,July,Monday,7,Summer,No Rain,10.600000000000001,1970,12,7.3,0.29375,0.625,0.0,1.66875,55.625,Mixed,"(52.242, 56.955]",17107200.0,205286400000000.0,0.0
1979-07-03,5,7.1,236.0,23.4,16.9,11.7,0.0,102470.0,0.0,1979,July,Tuesday,7,Summer,No Rain,11.7,1970,12,4.9,0.44375,0.625,0.0,1.81875,60.62500000000001,Mixed,"(56.955, 61.669]",20390400.0,244684800000000.0,0.0
